,site,date,time,predict next_15 avg-len,test_label,predict lane,curren_lane
0,1960,2022-12-09,00:30-00:33,0.113,0.0,0.07,0.0
1,1960,2022-12-09,00:33-00:36,-0.006,0.0,-0.0,0.0
2,1960,2022-12-09,00:36-00:39,-0.006,0.0,-0.0,0.0
3,1960,2022-12-09,00:39-00:42,-0.006,0.0,-0.0,0.0
4,1960,2022-12-09,00:42-00:45,-0.004,0.0,-0.0,0.0
5,1960,2022-12-09,00:45-00:48,-0.005,0.0,-0.0,0.0
6,1960,2022-12-09,00:48-00:51,-0.005,0.0,-0.0,0.0
7,1960,2022-12-09,00:51-00:54,-0.005,0.0,-0.0,0.0
8,1960,2022-12-09,00:54-00:57,-0.005,0.0,-0.0,0.0
9,1960,2022-12-09,00:57-01:00,-0.006,0.0,-0.0,0.0
10,1960,2022-12-09,01:00-01:03,-0.006,0.0,-0.0,0.0
11,1960,2022-12-09,01:03-01:06,-0.006,0.0,-0.0,0.0
12,1960,2022-12-09,01:06-01:09,-0.006,0.0,-0.0,0.0
13,1960,2022-12-09,01:09-01:12,-0.006,0.0,-0.0,0.0
14,1960,2022-12-09,01:12-01:15,-0.006,0.0,-0.0,0.0
15,1960,2022-12-09,01:15-01:18,-0.006,0.0,-0.0,0.0
16,1960,2022-12-09,01:18-01:21,-0.006,0.0,-0.0,0.0
17,1960,2022-12-09,01:21-01:24,-0.006,0.0,-0.0,0.0
18,1960,2022-12-09,01:24-01:27,-0.006,0.0,-0.0,0.0
19,1960,2022-12-09,01:27-01:30,-0.006,0.0,-0.0,0.0
20,1960,2022-12-09,01:30-01:33,-0.006,0.0,-0.0,0.0
21,1960,2022-12-09,01:33-01:36,-0.006,0.0,-0.0,0.0
22,1960,2022-12-09,01:36-01:39,-0.006,0.0,-0.0,0.0
23,1960,2022-12-09,01:39-01:42,-0.005,0.0,-0.0,0.0
24,1960,2022-12-09,01:42-01:45,-0.004,0.0,-0.0,0.0
25,1960,2022-12-09,01:45-01:48,-0.005,0.0,-0.0,0.0
26,1960,2022-12-09,01:48-01:51,-0.005,0.0,-0.0,0.0
27,1960,2022-12-09,01:51-01:54,-0.004,0.0,-0.0,0.0
28,1960,2022-12-09,01:54-01:57,-0.005,0.0,-0.0,0.0
29,1960,2022-12-09,01:57-02:00,-0.005,0.0,-0.0,0.0
30,1960,2022-12-09,02:00-02:03,-0.005,0.014,-0.0,0.0
31,1960,2022-12-09,02:03-02:06,-0.005,0.014,-0.0,0.0
32,1960,2022-12-09,02:06-02:09,-0.005,0.014,-0.0,0.0
33,1960,2022-12-09,02:09-02:12,-0.005,0.014,-0.0,0.0
34,1960,2022-12-09,02:12-02:15,-0.005,0.014,-0.0,0.0
35,1960,2022-12-09,02:15-02:18,0.023,0.0,0.01,0.0
36,1960,2022-12-09,02:18-02:21,-0.003,0.0,-0.0,0.0
37,1960,2022-12-09,02:21-02:24,-0.002,0.0,-0.0,0.0
38,1960,2022-12-09,02:24-02:27,-0.004,0.0,-0.0,0.0
39,1960,2022-12-09,02:27-02:30,-0.005,0.0,-0.0,0.0
40,1960,2022-12-09,02:30-02:33,-0.004,0.0,-0.0,0.0
41,1960,2022-12-09,02:33-02:36,-0.005,0.0,-0.0,0.0
42,1960,2022-12-09,02:36-02:39,-0.004,0.0,-0.0,0.0
43,1960,2022-12-09,02:39-02:42,-0.004,0.0,-0.0,0.0
44,1960,2022-12-09,02:42-02:45,-0.003,0.0,-0.0,0.0
45,1960,2022-12-09,02:45-02:48,-0.005,0.0,-0.0,0.0
46,1960,2022-12-09,02:48-02:51,-0.005,0.0,-0.0,0.0
47,1960,2022-12-09,02:51-02:54,-0.005,0.0,-0.0,0.0
48,1960,2022-12-09,02:54-02:57,-0.005,0.0,-0.0,0.0
49,1960,2022-12-09,02:57-03:00,-0.005,0.0,-0.0,0.0
50,1960,2022-12-09,03:00-03:03,-0.005,0.0,-0.0,0.0
51,1960,2022-12-09,03:03-03:06,-0.005,0.0,-0.0,0.0
52,1960,2022-12-09,03:06-03:09,-0.005,0.0,-0.0,0.0
53,1960,2022-12-09,03:09-03:12,-0.005,0.0,-0.0,0.0
54,1960,2022-12-09,03:12-03:15,-0.005,0.0,-0.0,0.0
55,1960,2022-12-09,03:15-03:18,-0.005,0.0,-0.0,0.0
56,1960,2022-12-09,03:18-03:21,-0.005,0.0,-0.0,0.0
57,1960,2022-12-09,03:21-03:24,-0.005,0.0,-0.0,0.0
58,1960,2022-12-09,03:24-03:27,-0.005,0.0,-0.0,0.0
59,1960,2022-12-09,03:27-03:30,-0.005,0.0,-0.0,0.0
60,1960,2022-12-09,03:30-03:33,-0.005,0.0,-0.0,0.0
61,1960,2022-12-09,03:33-03:36,-0.005,0.0,-0.0,0.0
62,1960,2022-12-09,03:36-03:39,-0.005,0.0,-0.0,0.0
63,1960,2022-12-09,03:39-03:42,-0.004,0.0,-0.0,0.0
64,1960,2022-12-09,03:42-03:45,-0.005,0.0,-0.0,0.0
65,1960,2022-12-09,03:45-03:48,-0.005,0.0,-0.0,0.0
66,1960,2022-12-09,03:48-03:51,-0.005,0.0,-0.0,0.0
67,1960,2022-12-09,03:51-03:54,-0.005,0.0,-0.0,0.0
68,1960,2022-12-09,03:54-03:57,-0.004,0.0,-0.0,0.0
69,1960,2022-12-09,03:57-04:00,-0.004,0.0,-0.0,0.0
70,1960,2022-12-09,04:00-04:03,-0.009,0.0,-0.01,0.0
71,1960,2022-12-09,04:03-04:06,-0.009,0.0,-0.01,0.0
72,1960,2022-12-09,04:06-04:09,-0.009,0.0,-0.01,0.0
73,1960,2022-12-09,04:09-04:12,-0.009,0.0,-0.01,0.0
74,1960,2022-12-09,04:12-04:15,-0.01,0.0,-0.01,0.0
75,1960,2022-12-09,04:15-04:18,-0.01,0.0,-0.01,0.0
76,1960,2022-12-09,04:18-04:21,-0.01,0.0,-0.01,0.0
77,1960,2022-12-09,04:21-04:24,-0.009,0.0,-0.01,0.0
78,1960,2022-12-09,04:24-04:27,-0.009,0.0,-0.01,0.0
79,1960,2022-12-09,04:27-04:30,-0.009,0.0,-0.01,0.0
80,1960,2022-12-09,04:30-04:33,-0.009,0.0,-0.01,0.0
81,1960,2022-12-09,04:33-04:36,-0.009,0.0,-0.01,0.0
82,1960,2022-12-09,04:36-04:39,-0.009,0.0,-0.01,0.0
83,1960,2022-12-09,04:39-04:42,-0.01,0.0,-0.01,0.0
84,1960,2022-12-09,04:42-04:45,-0.009,0.0,-0.01,0.0
85,1960,2022-12-09,04:45-04:48,-0.009,0.0,-0.01,0.0
86,1960,2022-12-09,04:48-04:51,-0.009,0.0,-0.01,0.0
87,1960,2022-12-09,04:51-04:54,-0.008,0.0,-0.0,0.0
88,1960,2022-12-09,04:54-04:57,-0.008,0.0,-0.0,0.0
89,1960,2022-12-09,04:57-05:00,-0.009,0.0,-0.01,0.0
90,1960,2022-12-09,05:00-05:03,-0.009,0.0,-0.01,0.0
91,1960,2022-12-09,05:03-05:06,-0.009,0.008,-0.01,0.0
92,1960,2022-12-09,05:06-05:09,-0.009,0.008,-0.01,0.0
93,1960,2022-12-09,05:09-05:12,-0.009,0.008,-0.01,0.0
94,1960,2022-12-09,05:12-05:15,-0.01,0.008,-0.01,0.0
95,1960,2022-12-09,05:15-05:18,-0.01,0.008,-0.01,0.0
96,1960,2022-12-09,05:18-05:21,0.006,0.0,0.0,0.0
97,1960,2022-12-09,05:21-05:24,-0.009,0.0,-0.01,0.0
98,1960,2022-12-09,05:24-05:27,-0.008,0.0,-0.0,0.0
99,1960,2022-12-09,05:27-05:30,-0.009,0.014,-0.01,0.0
100,1960,2022-12-09,05:30-05:33,-0.01,0.014,-0.01,0.0
101,1960,2022-12-09,05:33-05:36,-0.009,0.058,-0.01,0.0
102,1960,2022-12-09,05:36-05:39,-0.009,0.074,-0.01,0.0
103,1960,2022-12-09,05:39-05:42,-0.008,0.11,-0.0,0.0
104,1960,2022-12-09,05:42-05:45,0.018,0.096,0.01,0.0
105,1960,2022-12-09,05:45-05:48,0.062,0.106,0.04,1.0
106,1960,2022-12-09,05:48-05:51,0.166,0.062,0.1,1.0
107,1960,2022-12-09,05:51-05:54,0.098,0.046,0.06,0.0
108,1960,2022-12-09,05:54-05:57,0.16,0.01,0.09,0.0
109,1960,2022-12-09,05:57-06:00,0.112,0.08,0.07,0.0
110,1960,2022-12-09,06:00-06:03,0.257,0.136,0.15,0.0
111,1960,2022-12-09,06:03-06:06,0.211,0.286,0.12,0.0
112,1960,2022-12-09,06:06-06:09,0.196,0.622,0.12,0.0
113,1960,2022-12-09,06:09-06:12,0.19,1.028,0.11,0.0
114,1960,2022-12-09,06:12-06:15,0.384,1.048,0.23,0.0
115,1960,2022-12-09,06:15-06:18,0.41,1.148,0.24,1.0
116,1960,2022-12-09,06:18-06:21,0.437,1.136,0.26,0.0
117,1960,2022-12-09,06:21-06:24,0.893,0.942,0.53,1.0
118,1960,2022-12-09,06:24-06:27,1.045,0.636,0.61,1.0
119,1960,2022-12-09,06:27-06:30,0.552,0.644,0.32,1.0
120,1960,2022-12-09,06:30-06:33,0.697,0.562,0.41,1.0
121,1960,2022-12-09,06:33-06:36,0.676,0.472,0.4,1.0
122,1960,2022-12-09,06:36-06:39,0.722,0.386,0.42,1.0
123,1960,2022-12-09,06:39-06:42,0.708,0.3,0.42,1.0
124,1960,2022-12-09,06:42-06:45,0.803,0.386,0.47,1.0
125,1960,2022-12-09,06:45-06:48,0.717,0.358,0.42,1.0
126,1960,2022-12-09,06:48-06:51,0.699,0.582,0.41,0.0
127,1960,2022-12-09,06:51-06:54,0.706,0.578,0.42,0.0
128,1960,2022-12-09,06:54-06:57,0.55,0.602,0.32,0.0
129,1960,2022-12-09,06:57-07:00,0.875,0.822,0.51,1.0
130,1960,2022-12-09,07:00-07:03,0.526,0.99,0.31,0.0
131,1960,2022-12-09,07:03-07:06,0.993,0.762,0.58,1.0
132,1960,2022-12-09,07:06-07:09,0.481,0.97,0.28,0.0
133,1960,2022-12-09,07:09-07:12,0.5,1.216,0.29,0.0
134,1960,2022-12-09,07:12-07:15,1.171,0.85,0.69,1.0
135,1960,2022-12-09,07:15-07:18,0.762,0.626,0.45,1.0
136,1960,2022-12-09,07:18-07:21,0.448,0.582,0.26,0.0
137,1960,2022-12-09,07:21-07:24,0.893,0.322,0.53,1.0
138,1960,2022-12-09,07:24-07:27,1.029,0.296,0.61,1.0
139,1960,2022-12-09,07:27-07:30,0.491,0.574,0.29,0.0
140,1960,2022-12-09,07:30-07:33,0.5,0.764,0.29,0.0
141,1960,2022-12-09,07:33-07:36,0.373,1.016,0.22,0.0
142,1960,2022-12-09,07:36-07:39,0.354,1.226,0.21,0.0
143,1960,2022-12-09,07:39-07:42,0.95,1.118,0.56,1.0
144,1960,2022-12-09,07:42-07:45,1.028,0.832,0.6,1.0
145,1960,2022-12-09,07:45-07:48,0.787,0.832,0.46,2.0
146,1960,2022-12-09,07:48-07:51,0.973,0.83,0.57,1.0
147,1960,2022-12-09,07:51-07:54,0.941,0.994,0.55,1.0
148,1960,2022-12-09,07:54-07:57,0.706,1.042,0.42,0.0
149,1960,2022-12-09,07:57-08:00,0.55,1.216,0.32,0.0
150,1960,2022-12-09,08:00-08:03,1.231,1.376,0.72,1.0
151,1960,2022-12-09,08:03-08:06,1.364,1.366,0.8,1.0
152,1960,2022-12-09,08:06-08:09,1.75,1.19,1.03,1.0
153,1960,2022-12-09,08:09-08:12,1.406,1.206,0.83,1.0
154,1960,2022-12-09,08:12-08:15,1.457,1.23,0.86,0.0
155,1960,2022-12-09,08:15-08:18,1.697,1.684,1.0,1.0
156,1960,2022-12-09,08:18-08:21,1.423,2.492,0.84,1.0
157,1960,2022-12-09,08:21-08:24,1.228,3.506,0.72,0.0
158,1960,2022-12-09,08:24-08:27,1.303,3.95,0.77,1.0
159,1960,2022-12-09,08:27-08:30,1.452,4.258,0.85,1.0
160,1960,2022-12-09,08:30-08:33,2.738,4.032,1.61,1.0
161,1960,2022-12-09,08:33-08:36,3.411,3.264,2.01,2.0
162,1960,2022-12-09,08:36-08:39,3.934,2.604,2.31,2.0
163,1960,2022-12-09,08:39-08:42,2.65,2.464,1.56,2.0
164,1960,2022-12-09,08:42-08:45,2.521,2.138,1.48,1.0
165,1960,2022-12-09,08:45-08:48,2.635,1.88,1.55,1.0
166,1960,2022-12-09,08:48-08:51,1.91,2.138,1.12,1.0
