,site,date,time,predict next_15 avg-len,test_label,predict lane,curren_lane
0,0801,2022-12-03,00:30-00:33,0.028,0.0,0.01,0.0
1,0801,2022-12-03,00:33-00:36,0.028,0.0,0.01,0.0
2,0801,2022-12-03,00:36-00:39,0.028,0.0,0.01,0.0
3,0801,2022-12-03,00:39-00:42,0.028,0.0,0.01,0.0
4,0801,2022-12-03,00:42-00:45,0.028,0.0,0.02,0.0
5,0801,2022-12-03,00:45-00:48,0.028,0.0,0.02,0.0
6,0801,2022-12-03,00:48-00:51,0.028,0.0,0.02,0.0
7,0801,2022-12-03,00:51-00:54,0.028,0.0,0.01,0.0
8,0801,2022-12-03,00:54-00:57,0.028,0.0,0.02,0.0
9,0801,2022-12-03,00:57-01:00,0.028,0.0,0.01,0.0
10,0801,2022-12-03,01:00-01:03,0.028,0.0,0.01,0.0
11,0801,2022-12-03,01:03-01:06,0.028,0.0,0.01,0.0
12,0801,2022-12-03,01:06-01:09,0.028,0.0,0.01,0.0
13,0801,2022-12-03,01:09-01:12,0.028,0.0,0.01,0.0
14,0801,2022-12-03,01:12-01:15,0.028,0.0,0.01,0.0
15,0801,2022-12-03,01:15-01:18,0.028,0.0,0.01,0.0
16,0801,2022-12-03,01:18-01:21,0.028,0.0,0.01,0.0
17,0801,2022-12-03,01:21-01:24,0.028,0.0,0.01,0.0
18,0801,2022-12-03,01:24-01:27,0.028,0.0,0.01,0.0
19,0801,2022-12-03,01:27-01:30,0.028,0.0,0.01,0.0
20,0801,2022-12-03,01:30-01:33,0.028,0.0,0.01,0.0
21,0801,2022-12-03,01:33-01:36,0.028,0.0,0.01,0.0
22,0801,2022-12-03,01:36-01:39,0.028,0.0,0.01,0.0
23,0801,2022-12-03,01:39-01:42,0.028,0.0,0.01,0.0
24,0801,2022-12-03,01:42-01:45,0.028,0.0,0.01,0.0
25,0801,2022-12-03,01:45-01:48,0.028,0.0,0.01,0.0
26,0801,2022-12-03,01:48-01:51,0.028,0.0,0.01,0.0
27,0801,2022-12-03,01:51-01:54,0.028,0.0,0.01,0.0
28,0801,2022-12-03,01:54-01:57,0.028,0.0,0.01,0.0
29,0801,2022-12-03,01:57-02:00,0.028,0.0,0.01,0.0
30,0801,2022-12-03,02:00-02:03,0.027,0.0,0.01,0.0
31,0801,2022-12-03,02:03-02:06,0.027,0.0,0.01,0.0
32,0801,2022-12-03,02:06-02:09,0.027,0.0,0.01,0.0
33,0801,2022-12-03,02:09-02:12,0.027,0.0,0.01,0.0
34,0801,2022-12-03,02:12-02:15,0.027,0.0,0.01,0.0
35,0801,2022-12-03,02:15-02:18,0.027,0.0,0.01,0.0
36,0801,2022-12-03,02:18-02:21,0.027,0.0,0.01,0.0
37,0801,2022-12-03,02:21-02:24,0.027,0.0,0.01,0.0
38,0801,2022-12-03,02:24-02:27,0.027,0.0,0.01,0.0
39,0801,2022-12-03,02:27-02:30,0.027,0.0,0.01,0.0
40,0801,2022-12-03,02:30-02:33,0.027,0.0,0.01,0.0
41,0801,2022-12-03,02:33-02:36,0.027,0.0,0.01,0.0
42,0801,2022-12-03,02:36-02:39,0.027,0.0,0.01,0.0
43,0801,2022-12-03,02:39-02:42,0.027,0.0,0.01,0.0
44,0801,2022-12-03,02:42-02:45,0.027,0.0,0.01,0.0
45,0801,2022-12-03,02:45-02:48,0.027,0.0,0.01,0.0
46,0801,2022-12-03,02:48-02:51,0.028,0.0,0.01,0.0
47,0801,2022-12-03,02:51-02:54,0.027,0.0,0.01,0.0
48,0801,2022-12-03,02:54-02:57,0.027,0.0,0.01,0.0
49,0801,2022-12-03,02:57-03:00,0.027,0.0,0.01,0.0
50,0801,2022-12-03,03:00-03:03,0.027,0.0,0.01,0.0
51,0801,2022-12-03,03:03-03:06,0.027,0.0,0.01,0.0
52,0801,2022-12-03,03:06-03:09,0.027,0.0,0.01,0.0
53,0801,2022-12-03,03:09-03:12,0.027,0.0,0.01,0.0
54,0801,2022-12-03,03:12-03:15,0.027,0.0,0.01,0.0
55,0801,2022-12-03,03:15-03:18,0.027,0.0,0.01,0.0
56,0801,2022-12-03,03:18-03:21,0.027,0.0,0.01,0.0
57,0801,2022-12-03,03:21-03:24,0.027,0.0,0.01,0.0
58,0801,2022-12-03,03:24-03:27,0.027,0.0,0.01,0.0
59,0801,2022-12-03,03:27-03:30,0.027,0.0,0.01,0.0
60,0801,2022-12-03,03:30-03:33,0.027,0.0,0.01,0.0
61,0801,2022-12-03,03:33-03:36,0.027,0.0,0.01,0.0
62,0801,2022-12-03,03:36-03:39,0.027,0.0,0.01,0.0
63,0801,2022-12-03,03:39-03:42,0.027,0.0,0.01,0.0
64,0801,2022-12-03,03:42-03:45,0.026,0.0,0.01,0.0
65,0801,2022-12-03,03:45-03:48,0.027,0.0,0.01,0.0
66,0801,2022-12-03,03:48-03:51,0.028,0.0,0.02,0.0
67,0801,2022-12-03,03:51-03:54,0.028,0.0,0.02,0.0
68,0801,2022-12-03,03:54-03:57,0.029,0.0,0.02,0.0
69,0801,2022-12-03,03:57-04:00,0.027,0.0,0.01,0.0
70,0801,2022-12-03,04:00-04:03,0.05,0.0,0.03,0.0
71,0801,2022-12-03,04:03-04:06,0.048,0.0,0.03,0.0
72,0801,2022-12-03,04:06-04:09,0.049,0.0,0.03,0.0
73,0801,2022-12-03,04:09-04:12,0.049,0.0,0.03,0.0
74,0801,2022-12-03,04:12-04:15,0.05,0.0,0.03,0.0
75,0801,2022-12-03,04:15-04:18,0.05,0.0,0.03,0.0
76,0801,2022-12-03,04:18-04:21,0.051,0.0,0.03,0.0
77,0801,2022-12-03,04:21-04:24,0.049,0.008,0.03,0.0
78,0801,2022-12-03,04:24-04:27,0.05,0.008,0.03,0.0
79,0801,2022-12-03,04:27-04:30,0.049,0.008,0.03,0.0
80,0801,2022-12-03,04:30-04:33,0.048,0.008,0.03,0.0
81,0801,2022-12-03,04:33-04:36,0.049,0.008,0.03,0.0
82,0801,2022-12-03,04:36-04:39,0.058,0.0,0.03,0.0
83,0801,2022-12-03,04:39-04:42,0.049,0.0,0.03,0.0
84,0801,2022-12-03,04:42-04:45,0.048,0.0,0.03,0.0
85,0801,2022-12-03,04:45-04:48,0.049,0.0,0.03,0.0
86,0801,2022-12-03,04:48-04:51,0.049,0.0,0.03,0.0
87,0801,2022-12-03,04:51-04:54,0.048,0.0,0.03,0.0
88,0801,2022-12-03,04:54-04:57,0.049,0.0,0.03,0.0
89,0801,2022-12-03,04:57-05:00,0.049,0.0,0.03,0.0
90,0801,2022-12-03,05:00-05:03,0.048,0.0,0.03,0.0
91,0801,2022-12-03,05:03-05:06,0.048,0.0,0.03,0.0
92,0801,2022-12-03,05:06-05:09,0.049,0.0,0.03,0.0
93,0801,2022-12-03,05:09-05:12,0.051,0.0,0.03,0.0
94,0801,2022-12-03,05:12-05:15,0.05,0.0,0.03,0.0
95,0801,2022-12-03,05:15-05:18,0.051,0.0,0.03,0.0
96,0801,2022-12-03,05:18-05:21,0.049,0.0,0.03,0.0
97,0801,2022-12-03,05:21-05:24,0.051,0.0,0.03,0.0
98,0801,2022-12-03,05:24-05:27,0.049,0.0,0.03,0.0
99,0801,2022-12-03,05:27-05:30,0.049,0.0,0.03,0.0
100,0801,2022-12-03,05:30-05:33,0.05,0.0,0.03,0.0
101,0801,2022-12-03,05:33-05:36,0.049,0.0,0.03,0.0
102,0801,2022-12-03,05:36-05:39,0.05,0.0,0.03,0.0
103,0801,2022-12-03,05:39-05:42,0.049,0.0,0.03,0.0
104,0801,2022-12-03,05:42-05:45,0.049,0.0,0.03,0.0
105,0801,2022-12-03,05:45-05:48,0.049,0.0,0.03,0.0
106,0801,2022-12-03,05:48-05:51,0.048,0.0,0.03,0.0
107,0801,2022-12-03,05:51-05:54,0.048,0.0,0.03,0.0
108,0801,2022-12-03,05:54-05:57,0.048,0.0,0.03,0.0
109,0801,2022-12-03,05:57-06:00,0.048,0.0,0.03,0.0
110,0801,2022-12-03,06:00-06:03,0.179,0.0,0.1,0.0
111,0801,2022-12-03,06:03-06:06,0.179,0.13,0.1,0.0
112,0801,2022-12-03,06:06-06:09,0.179,0.264,0.1,0.0
113,0801,2022-12-03,06:09-06:12,0.179,0.264,0.1,0.0
114,0801,2022-12-03,06:12-06:15,0.179,0.264,0.1,0.0
115,0801,2022-12-03,06:15-06:18,0.18,0.264,0.1,0.0
116,0801,2022-12-03,06:18-06:21,0.352,0.134,0.19,1.0
117,0801,2022-12-03,06:21-06:24,0.343,0.0,0.19,1.0
118,0801,2022-12-03,06:24-06:27,0.22,0.0,0.12,0.0
119,0801,2022-12-03,06:27-06:30,0.298,0.0,0.16,0.0
120,0801,2022-12-03,06:30-06:33,0.29,0.0,0.16,0.0
121,0801,2022-12-03,06:33-06:36,0.254,0.0,0.14,0.0
122,0801,2022-12-03,06:36-06:39,0.235,0.096,0.13,0.0
123,0801,2022-12-03,06:39-06:42,0.247,0.238,0.13,0.0
124,0801,2022-12-03,06:42-06:45,0.279,0.32,0.15,0.0
125,0801,2022-12-03,06:45-06:48,0.345,0.336,0.19,0.0
126,0801,2022-12-03,06:48-06:51,0.304,0.336,0.16,1.0
127,0801,2022-12-03,06:51-06:54,0.288,0.36,0.16,1.0
128,0801,2022-12-03,06:54-06:57,0.41,0.28,0.22,1.0
129,0801,2022-12-03,06:57-07:00,0.393,0.206,0.21,1.0
130,0801,2022-12-03,07:00-07:03,0.348,0.19,0.19,1.0
131,0801,2022-12-03,07:03-07:06,0.347,0.274,0.19,0.0
132,0801,2022-12-03,07:06-07:09,0.556,0.35,0.3,1.0
133,0801,2022-12-03,07:09-07:12,0.444,0.31,0.24,1.0
134,0801,2022-12-03,07:12-07:15,0.416,0.31,0.22,0.0
135,0801,2022-12-03,07:15-07:18,0.568,0.444,0.31,0.0
136,0801,2022-12-03,07:18-07:21,0.637,0.638,0.34,1.0
137,0801,2022-12-03,07:21-07:24,0.711,0.542,0.38,1.0
138,0801,2022-12-03,07:24-07:27,0.477,0.602,0.26,0.0
139,0801,2022-12-03,07:27-07:30,0.488,0.738,0.26,0.0
140,0801,2022-12-03,07:30-07:33,0.565,0.746,0.31,0.0
141,0801,2022-12-03,07:33-07:36,0.823,0.544,0.44,1.0
142,0801,2022-12-03,07:36-07:39,0.484,0.79,0.26,1.0
143,0801,2022-12-03,07:39-07:42,0.4,1.026,0.22,0.0
144,0801,2022-12-03,07:42-07:45,0.634,0.896,0.34,1.0
145,0801,2022-12-03,07:45-07:48,0.659,0.84,0.36,1.0
146,0801,2022-12-03,07:48-07:51,0.541,0.902,0.29,1.0
147,0801,2022-12-03,07:51-07:54,0.824,0.658,0.45,1.0
148,0801,2022-12-03,07:54-07:57,0.858,0.438,0.46,1.0
149,0801,2022-12-03,07:57-08:00,0.486,0.46,0.26,0.0
150,0801,2022-12-03,08:00-08:03,1.077,0.374,0.58,1.0
151,0801,2022-12-03,08:03-08:06,1.072,0.442,0.58,1.0
152,0801,2022-12-03,08:06-08:09,0.944,0.408,0.51,1.0
153,0801,2022-12-03,08:09-08:12,1.078,0.342,0.58,1.0
154,0801,2022-12-03,08:12-08:15,1.01,0.366,0.55,0.0
155,0801,2022-12-03,08:15-08:18,0.968,0.49,0.52,0.0
156,0801,2022-12-03,08:18-08:21,1.168,0.7,0.63,1.0
157,0801,2022-12-03,08:21-08:24,0.885,0.876,0.48,1.0
158,0801,2022-12-03,08:24-08:27,0.762,0.882,0.41,0.0
159,0801,2022-12-03,08:27-08:30,0.994,1.126,0.54,0.0
160,0801,2022-12-03,08:30-08:33,1.056,1.35,0.57,1.0
161,0801,2022-12-03,08:33-08:36,1.367,1.118,0.74,1.0
162,0801,2022-12-03,08:36-08:39,1.109,0.91,0.6,1.0
