,site,date,time,predict next_15 avg-len,test_label,predict lane,curren_lane
0,0165,2022-12-08,00:30-00:33,-0.017,0.0,-0.01,0.0
1,0165,2022-12-08,00:33-00:36,-0.017,0.0,-0.01,0.0
2,0165,2022-12-08,00:36-00:39,-0.017,0.0,-0.01,0.0
3,0165,2022-12-08,00:39-00:42,-0.017,0.0,-0.01,0.0
4,0165,2022-12-08,00:42-00:45,-0.017,0.0,-0.01,0.0
5,0165,2022-12-08,00:45-00:48,-0.017,0.0,-0.01,0.0
6,0165,2022-12-08,00:48-00:51,-0.017,0.0,-0.01,0.0
7,0165,2022-12-08,00:51-00:54,-0.017,0.0,-0.01,0.0
8,0165,2022-12-08,00:54-00:57,-0.017,0.0,-0.01,0.0
9,0165,2022-12-08,00:57-01:00,-0.017,0.0,-0.01,0.0
10,0165,2022-12-08,01:00-01:03,-0.017,0.0,-0.01,0.0
11,0165,2022-12-08,01:03-01:06,-0.017,0.0,-0.01,0.0
12,0165,2022-12-08,01:06-01:09,-0.017,0.0,-0.01,0.0
13,0165,2022-12-08,01:09-01:12,-0.017,0.0,-0.01,0.0
14,0165,2022-12-08,01:12-01:15,-0.017,0.0,-0.01,0.0
15,0165,2022-12-08,01:15-01:18,-0.017,0.0,-0.01,0.0
16,0165,2022-12-08,01:18-01:21,-0.017,0.0,-0.01,0.0
17,0165,2022-12-08,01:21-01:24,-0.017,0.0,-0.01,0.0
18,0165,2022-12-08,01:24-01:27,-0.017,0.0,-0.01,0.0
19,0165,2022-12-08,01:27-01:30,-0.017,0.0,-0.01,0.0
20,0165,2022-12-08,01:30-01:33,-0.017,0.0,-0.01,0.0
21,0165,2022-12-08,01:33-01:36,-0.017,0.0,-0.01,0.0
22,0165,2022-12-08,01:36-01:39,-0.017,0.0,-0.01,0.0
23,0165,2022-12-08,01:39-01:42,-0.017,0.0,-0.01,0.0
24,0165,2022-12-08,01:42-01:45,-0.017,0.0,-0.01,0.0
